Hotel Name,Address,Barangay,City / Town,Province,Amenities, Price Range ,Available Rooms,Other Data,Reviews,Author,Country,Review
Hue Hotels and Resorts Puerto Princesa Managed by HII,"Km. 3 Puerto Princesa North Road, Brgy. San Manuel, Palawan, 5300 Puerto Princesa, Philippines ",San Manuel,Puerto Princesa,Palawan,"Outdoor swimming pool
Non-smoking rooms
Fitness center
Spa
Room service
Restaurant
Free parking
Tea/Coffee Maker in All Rooms
Bar","3,137.00",122,"Non-smoking rooms
Facilities for disabled guests",853,Edwin, Philippines,"Liked Â· ItÂs relatively new, has a fresh design and interior. I loved the rooftop pool."
Hue Hotels and Resorts Puerto Princesa Managed by HII,"Km. 3 Puerto Princesa North Road, Brgy. San Manuel, Palawan, 5300 Puerto Princesa, Philippines ",San Manuel,Puerto Princesa,Palawan,"Outdoor swimming pool
Non-smoking rooms
Fitness center
Spa
Room service
Restaurant
Free parking
Tea/Coffee Maker in All Rooms
Bar","3,137.00",122,"Non-smoking rooms
Facilities for disabled guests",853,Vivian, Hong Kong,"Liked Â· The staff were very kind, helpful, and accommodating. The hotel bed was comfortable and the room size was decent. The interior decor is simple and comfortable."
Hue Hotels and Resorts Puerto Princesa Managed by HII,"Km. 3 Puerto Princesa North Road, Brgy. San Manuel, Palawan, 5300 Puerto Princesa, Philippines ",San Manuel,Puerto Princesa,Palawan,"Outdoor swimming pool
Non-smoking rooms
Fitness center
Spa
Room service
Restaurant
Free parking
Tea/Coffee Maker in All Rooms
Bar","3,137.00",122,"Non-smoking rooms
Facilities for disabled guests",853,Nada, United Arab Emirates,"Liked Â· ItÂs clean , very well equipped, sheets and towel where clean and smells nice .
A/C was amazing.

Disliked Â· Good selection for breakfast was not international should add more options."
Hue Hotels and Resorts Puerto Princesa Managed by HII,"Km. 3 Puerto Princesa North Road, Brgy. San Manuel, Palawan, 5300 Puerto Princesa, Philippines ",San Manuel,Puerto Princesa,Palawan,"Outdoor swimming pool
Non-smoking rooms
Fitness center
Spa
Room service
Restaurant
Free parking
Tea/Coffee Maker in All Rooms
Bar","3,137.00",122,"Non-smoking rooms
Facilities for disabled guests",853,Constatino, Philippines,"Liked Â· Perferct Breakfast, Nice and spacious room, nice pool"
LIHIM RESORTS,"999 Sitio Caalan, Brgy. Masagana, 5313 El Nido, Philippines",Masagana,El Nido,Palawan,"Outdoor swimming pool
Airport shuttle (free)
Room service
Fitness center
Restaurant
Facilities for disabled guests
Tea/Coffee Maker in All Rooms
Bar
Breakfast","39,286.00",21,"Land and Air Transfers
Non-smoking rooms
",46,Jessica, United Arab Emirates,"Liked Â· The resort is stunning and completely tucked away, yet only minutes from El Nido by speedboat. We had gorgeous views of the bay from our room, and ate the majority of our meals on the balcony because it was such a great setup. (Definitely eat as many Breakfasts in the room as possible!).
We had a villa with a pool, and I'd definitely recommend that type of room. The rooftop pool at Henri's was great as well, and the perfect place to watch sunset (make sure to go up for cocktails too). We ate dinner on the terrace to enjoy the fresh air, but the inside restaurant looked great as well.
The facilities were great - gorgeous pool that gets full sun at the entrance and main restaurant, and a decent gym and great spa - make sure to get a massage!
It's the people that really made it though, Claudia and Faith went above and beyond to make our stay memorable, from organizing our breakfasts, to customizing a private island hopping day, they did it all. We went out twice with Rio and Mark on the speedboat and had the best time - island hopping is a must, it's so stunning. Make sure to have lunch at their private lagoon (Cadlao lagoon) as well."
LIHIM RESORTS,"999 Sitio Caalan, Brgy. Masagana, 5313 El Nido, Philippines",Masagana,El Nido,Palawan,"Outdoor swimming pool
Airport shuttle (free)
Room service
Fitness center
Restaurant
Facilities for disabled guests
Tea/Coffee Maker in All Rooms
Bar
Breakfast","39,286.00",21,"Land and Air Transfers
Non-smoking rooms
",46,Angel, United States of America,"Liked Â· The crew are marvelous and caring , world class service and highly recommended ????????"
LIHIM RESORTS,"999 Sitio Caalan, Brgy. Masagana, 5313 El Nido, Philippines",Masagana,El Nido,Palawan,"Outdoor swimming pool
Airport shuttle (free)
Room service
Fitness center
Restaurant
Facilities for disabled guests
Tea/Coffee Maker in All Rooms
Bar
Breakfast","39,286.00",21,"Land and Air Transfers
Non-smoking rooms
",46,Matt, United States of America,Liked Â· Absolutely beautiful picturesque resort with incredible views! Our villa was the best we've ever stayed in
LIHIM RESORTS,"999 Sitio Caalan, Brgy. Masagana, 5313 El Nido, Philippines",Masagana,El Nido,Palawan,"Outdoor swimming pool
Airport shuttle (free)
Room service
Fitness center
Restaurant
Facilities for disabled guests
Tea/Coffee Maker in All Rooms
Bar
Breakfast","39,286.00",21,"Land and Air Transfers
Non-smoking rooms
",46,Laurina, United States of America,Liked Â· Outstanding customer service
LIHIM RESORTS,"999 Sitio Caalan, Brgy. Masagana, 5313 El Nido, Philippines",Masagana,El Nido,Palawan,"Outdoor swimming pool
Airport shuttle (free)
Room service
Fitness center
Restaurant
Facilities for disabled guests
Tea/Coffee Maker in All Rooms
Bar
Breakfast","39,286.00",21,"Land and Air Transfers
Non-smoking rooms
",46,Hen, Philippines,Liked Â· everything
LIHIM RESORTS,"999 Sitio Caalan, Brgy. Masagana, 5313 El Nido, Philippines",Masagana,El Nido,Palawan,"Outdoor swimming pool
Airport shuttle (free)
Room service
Fitness center
Restaurant
Facilities for disabled guests
Tea/Coffee Maker in All Rooms
Bar
Breakfast","39,286.00",21,"Land and Air Transfers
Non-smoking rooms
",46,Daniel, United States of America,"Liked Â· very nice views and aesthetics

Disliked Â· lots of stairs"
LIHIM RESORTS,"999 Sitio Caalan, Brgy. Masagana, 5313 El Nido, Philippines",Masagana,El Nido,Palawan,"Outdoor swimming pool
Airport shuttle (free)
Room service
Fitness center
Restaurant
Facilities for disabled guests
Tea/Coffee Maker in All Rooms
Bar
Breakfast","39,286.00",21,"Land and Air Transfers
Non-smoking rooms
",46,Weldon, United States of America,"Liked Â· the privacy of the location

Disliked Â· bad internet
would like breakfast to begin earlier
needs more gluten free options on menu"
LIHIM RESORTS,"999 Sitio Caalan, Brgy. Masagana, 5313 El Nido, Philippines",Masagana,El Nido,Palawan,"Outdoor swimming pool
Airport shuttle (free)
Room service
Fitness center
Restaurant
Facilities for disabled guests
Tea/Coffee Maker in All Rooms
Bar
Breakfast","39,286.00",21,"Land and Air Transfers
Non-smoking rooms
",46,Charlie, Australia,"Liked Â· Everything about this hotel is excellent! We spent our anniversary here and we were not disappointed. You get VIP treatment from the moment you step in El Nido, from their free airport transfer, warm welcome and very accomodating butlers. The hotel is aptly named because you feel like you're in a secret place where there is privacy and surrounded by nature.
I also enjoyed every food I had from their restaurant. Kudos to the kitchen staff and chef!
I was hesitant to book here at first because there were only a few reviews, but I found out later on that the resort was fairly new.

Disliked Â· The only thing I didn't like was the inaccessibility to the main town. You have to book a multicab or speed boat to leave the property. Although the process was easy and they were able to accommodate our request easily, I just wish there were other options."
LIHIM RESORTS,"999 Sitio Caalan, Brgy. Masagana, 5313 El Nido, Philippines",Masagana,El Nido,Palawan,"Outdoor swimming pool
Airport shuttle (free)
Room service
Fitness center
Restaurant
Facilities for disabled guests
Tea/Coffee Maker in All Rooms
Bar
Breakfast","39,286.00",21,"Land and Air Transfers
Non-smoking rooms
",46,Michael, United States of America,"Liked Â· Amazing location. The best staff. Premium villa was the nicest room I've ever stayed in, and the staff made so many nice touches to our stay. It's no wonder this place is one of the best luxury boutique hotels in Asia. Sedrick (spelling) is an amazing tour guide as well. Every other person on a public or private tour was jealous of our guide for good reason.

Disliked Â· Currently only one choice for restaurant, but they are adding a second restaurant soon. It's not the most walkable resort due to the elevation, but the staff more than makes up for it by shuttling you where you need to go"
LIHIM RESORTS,"999 Sitio Caalan, Brgy. Masagana, 5313 El Nido, Philippines",Masagana,El Nido,Palawan,"Outdoor swimming pool
Airport shuttle (free)
Room service
Fitness center
Restaurant
Facilities for disabled guests
Tea/Coffee Maker in All Rooms
Bar
Breakfast","39,286.00",21,"Land and Air Transfers
Non-smoking rooms
",46,Moore, Germany,"Liked Â· We were blown away by the resort and our butler, Faith. They went above and beyond by accommodating our very restrictive dietary requirements, making our experience seamless with early check in and late checkout, and planned memorable excursions the could be enjoyed by adults and my three year old (as well as a surprise birthday dinner). They have impressive attention to details that really make a family vacation - my daughter loved the pool toys. The two resident dogs, Warrior and Panda, also made our trip one to remember. We canÂt wait to come back."
LIHIM RESORTS,"999 Sitio Caalan, Brgy. Masagana, 5313 El Nido, Philippines",Masagana,El Nido,Palawan,"Outdoor swimming pool
Airport shuttle (free)
Room service
Fitness center
Restaurant
Facilities for disabled guests
Tea/Coffee Maker in All Rooms
Bar
Breakfast","39,286.00",21,"Land and Air Transfers
Non-smoking rooms
",46,Florence, Philippines,"Liked Â· Attentive staff , green resort, relaxing , room was clean and spacious , food was great!"
LIHIM RESORTS,"999 Sitio Caalan, Brgy. Masagana, 5313 El Nido, Philippines",Masagana,El Nido,Palawan,"Outdoor swimming pool
Airport shuttle (free)
Room service
Fitness center
Restaurant
Facilities for disabled guests
Tea/Coffee Maker in All Rooms
Bar
Breakfast","39,286.00",21,"Land and Air Transfers
Non-smoking rooms
",46,Seohee, South Korea,"Liked Â· This is one of the BEST PLACE that i've visited in mylife as life traveler.
Location: This hotel is located in very private island and bring you the most peaceful but vibrant place for your holiday.
Service: From the beginning of the journey, butlers are greeting us from the airport and care never ends even after I leave the places. Butlers and staffs are extremely friendly, taking care of you every place you are visiting and very thoughtful service - (the best was, when we got back from swimming/kayaking, they brought us cold tower to fresh us up!
Food: Henri's has the BEST VIEW from daytime till the evening. Sunset is the best from the top of the island and the food is really well organized and served with good quality.
Drinks: they do have lots of great options from cocktails, whiskey, wines. I loved the Mosco mule from the pool the most.
Facilities: Gym, Sauna, Pool (two places) and Tour service everything was over the expectation.
Staff: I've been to lots of 5star hotels and private resorts. staffs in Lihim was the BEST. I see their service is from their heart."
LIHIM RESORTS,"999 Sitio Caalan, Brgy. Masagana, 5313 El Nido, Philippines",Masagana,El Nido,Palawan,"Outdoor swimming pool
Airport shuttle (free)
Room service
Fitness center
Restaurant
Facilities for disabled guests
Tea/Coffee Maker in All Rooms
Bar
Breakfast","39,286.00",21,"Land and Air Transfers
Non-smoking rooms
",46,Glynn, United States of America,Liked Â· the property and food was excellent but the best part of the stay was the staff. My butlers Anna and Elle helped me take this time to another level FANTASTIC JOB!!!!
LIHIM RESORTS,"999 Sitio Caalan, Brgy. Masagana, 5313 El Nido, Philippines",Masagana,El Nido,Palawan,"Outdoor swimming pool
Airport shuttle (free)
Room service
Fitness center
Restaurant
Facilities for disabled guests
Tea/Coffee Maker in All Rooms
Bar
Breakfast","39,286.00",21,"Land and Air Transfers
Non-smoking rooms
",46,Eoghan, Ireland,"Liked Â· The level of service at the property is top notch! private butlers from your arrival make this a particularly enjoyable and luxurious experience.

Disliked Â· If I was being extremely critical the air con gave off too much condensation!"
LIHIM RESORTS,"999 Sitio Caalan, Brgy. Masagana, 5313 El Nido, Philippines",Masagana,El Nido,Palawan,"Outdoor swimming pool
Airport shuttle (free)
Room service
Fitness center
Restaurant
Facilities for disabled guests
Tea/Coffee Maker in All Rooms
Bar
Breakfast","39,286.00",21,"Land and Air Transfers
Non-smoking rooms
",46,Nico, Austria,Liked Â· Staff are very welcoming and catered to our every need.
LIHIM RESORTS,"999 Sitio Caalan, Brgy. Masagana, 5313 El Nido, Philippines",Masagana,El Nido,Palawan,"Outdoor swimming pool
Airport shuttle (free)
Room service
Fitness center
Restaurant
Facilities for disabled guests
Tea/Coffee Maker in All Rooms
Bar
Breakfast","39,286.00",21,"Land and Air Transfers
Non-smoking rooms
",46,Michiko, Philippines,"Liked Â· cleanliness

Disliked Â· not beachfront, for swimming"
LIHIM RESORTS,"999 Sitio Caalan, Brgy. Masagana, 5313 El Nido, Philippines",Masagana,El Nido,Palawan,"Outdoor swimming pool
Airport shuttle (free)
Room service
Fitness center
Restaurant
Facilities for disabled guests
Tea/Coffee Maker in All Rooms
Bar
Breakfast","39,286.00",21,"Land and Air Transfers
Non-smoking rooms
",46,Fawaz, Kuwait,"Liked Â· near the elnido city

Disliked Â· i had issue. after i book the villa, they supposed to take me from the airport. i sent msg to them through booking application no answer 24 h before my arrival. I tried to call the phones is not working. I arrived to elnido call from the airport through local guy not in service. I google there number it is the same one which out of service.the same number in there website. i took the tricycle after waiting 30 min. unfortunately there is no way to go there by land. the road not finished. only by speed boat. any way in mid way where we canÂt drive more. we walk some area mud. we reach there by beach. we spend too much money for this ??. they offer free lunch. ( i saw the manager once then disappeared). any way it was bad experience, pay for the tricycle go in mud , sweat to your knees, then have fre lunch ????"
